text,labels
"Fujifilm  A200 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  S602 Zoom comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  A203 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  2650 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  30i comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  6800 Zoom comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  2300 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  2800 Zoom comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  A201 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  2600 Zoom comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  EX-20 comes with a  1/2.7"" ~ 5.33 x 4 mm CMOS sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  50i comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  6900 Zoom comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  A101 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  A101 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  4800 Zoom comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  4700 Zoom comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  2400 Zoom comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  S1 Pro comes with a  23 x 15.5 mm CCD sensor, which has a diagonal of  27.74 mm 1.09"" and a surface area of 356.50 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  4900 Zoom comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  40i comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  1400z comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-1400 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm  1300 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-2900 Zoom comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm DS-260HD comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-600 Zoom comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-1200 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-2700 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-1700 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-1500 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-700 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm MX-500 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Fujifilm DS-300 comes with a  2/3"" ~ 8.8 x 6.6 mm CCD sensor, which has a diagonal of  11.00 mm 0.43"" and a surface area of 58.08 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M11 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica SL2-S comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M10-R comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica SL2 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M-E Typ 240 comes with a  35.8 x 23.9 mm CMOS sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Q2 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-Lux 7 comes with a  Four Thirds 17.3 x 13 mm CMOS sensor, which has a diagonal of  21.64 mm 0.85"" and a surface area of 224.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica CL comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica TL2 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M10 Typ 3656 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica TL comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica X-U Typ 113 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M Typ 262 comes with a  35.8 x 23.9 mm CMOS sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica SL Typ 601 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Q Typ 116 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M Monochrom Typ 246 comes with a  35.8 x 23.9 mm CMOS sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M Edition 60 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-Lux Typ 114  comes with a  13.2 x 8.8 mm CMOS sensor, which has a diagonal of  15.86 mm 0.62"" and a surface area of 116.16 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-Lux Typ 109 comes with a  Four Thirds 17.3 x 13 mm CMOS sensor, which has a diagonal of  21.64 mm 0.85"" and a surface area of 224.90 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica X-E comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica X Typ 113 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica S Type 007 comes with a  45 x 30 mm CMOS sensor, which has a diagonal of  54.08 mm 2.13"" and a surface area of 1350.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica S-E Typ 006 comes with a  45 x 30 mm CCD sensor, which has a diagonal of  54.08 mm 2.13"" and a surface area of 1350.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M-P comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica T Typ 701 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica C Typ112 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CMOS sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica X Vario comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M Typ 240 comes with a  36 x 24 mm CMOS sensor, which has a diagonal of  43.27 mm 1.7"" and a surface area of 864.00 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M-E Typ 220 comes with a  35.8 x 23.9 mm CCD sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-Lux 6 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CMOS sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-Lux 4 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-Lux 40 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CMOS sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M-Monochrom comes with a  35.8 x 23.9 mm CCD sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica X2 comes with a  23.6 x 15.8 mm CMOS sensor, which has a diagonal of  28.40 mm 1.12"" and a surface area of 372.88 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-LUX 3 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CMOS sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M9-P comes with a  35.8 x 23.9 mm CCD sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-LUX 30 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CMOS sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M9 Titanium comes with a  35.8 x 23.9 mm CCD sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-LUX 5 comes with a  1/1.63"" ~ 7.85 x 5.89 mm CCD sensor, which has a diagonal of  9.81 mm 0.39"" and a surface area of 46.24 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-LUX 2 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CMOS sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-LUX 20 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CCD sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M9 comes with a  35.8 x 23.9 mm CCD sensor, which has a diagonal of  43.04 mm 1.69"" and a surface area of 855.62 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica  X1 comes with a  23.6 x 15.8 mm CMOS sensor, which has a diagonal of  28.40 mm 1.12"" and a surface area of 372.88 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica S2 comes with a  45 x 30 mm CCD sensor, which has a diagonal of  54.08 mm 2.13"" and a surface area of 1350.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-LUX 4 comes with a  1/1.63"" ~ 7.85 x 5.89 mm CCD sensor, which has a diagonal of  9.81 mm 0.39"" and a surface area of 46.24 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica C-LUX 3 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CCD sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M8.2 comes with a  27 x 18 mm CCD sensor, which has a diagonal of  32.45 mm 1.28"" and a surface area of 486.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica C-LUX 2 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M8 comes with a  27 x 18 mm CCD sensor, which has a diagonal of  32.45 mm 1.28"" and a surface area of 486.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux 3 comes with a  Four Thirds 17.3 x 13 mm CMOS sensor, which has a diagonal of  21.64 mm 0.85"" and a surface area of 224.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica M8 comes with a  27 x 18 mm CCD sensor, which has a diagonal of  32.45 mm 1.28"" and a surface area of 486.00 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux 3 comes with a  Four Thirds 17.3 x 13 mm CMOS sensor, which has a diagonal of  21.64 mm 0.85"" and a surface area of 224.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica V-LUX 1 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-LUX 2 comes with a  1/1.65"" ~ 7.76 x 5.81 mm CCD sensor, which has a diagonal of  9.69 mm 0.38"" and a surface area of 45.09 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica D-LUX comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux 2 comes with a  2/3"" ~ 8.8 x 6.6 mm CCD sensor, which has a diagonal of  11.00 mm 0.43"" and a surface area of 58.08 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux 1 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux Zoom comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux 4.3 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Leica Digilux comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon Z30 comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon Z9 comes with a  35.9 x 23.9 mm CMOS sensor, which has a diagonal of  43.13 mm 1.7"" and a surface area of 858.01 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon Z fc comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon Z7 II comes with a  35.9 x 23.9 mm CMOS sensor, which has a diagonal of  43.13 mm 1.7"" and a surface area of 858.01 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon Z6 II comes with a  35.9 x 23.9 mm CMOS sensor, which has a diagonal of  43.13 mm 1.7"" and a surface area of 858.01 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon Z5 comes with a  35.9 x 23.9 mm CMOS sensor, which has a diagonal of  43.13 mm 1.7"" and a surface area of 858.01 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon D780 comes with a  35.9 x 23.9 mm CMOS sensor, which has a diagonal of  43.13 mm 1.7"" and a surface area of 858.01 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Nikon  P950 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
